"","person_id","case_number"
"44732",7278,"15016105CF10A"
"44733",7279,"09011409TC40A"
"44734",7279,"11073923TI20A"
"44735",7279,"13024021MM10A"
"44736",7279,"15002582CF10A"
"44737",7280,"01010748TC10A"
"44738",7280,"01011812TC20A"
"44739",7280,"01019174TC10A"
"44740",7280,"02004664CF10A"
"44741",7280,"02004666CF10A"
"44742",7280,"03003898CF10A"
"44743",7280,"03011569CF10A"
"44744",7280,"03013294CF10A"
"44745",7280,"03013649CF10A"
"44746",7280,"03013806CF10A"
"44747",7280,"03015882CF10A"
"44748",7280,"03038748TC10A"
"44749",7280,"05004282CF10A"
"44750",7280,"05011065CF10A"
"44751",7280,"10007216TI20A"
"44752",7280,"10020111TI20A"
"44753",7280,"11048819TI30A"
"44754",7280,"14000399MM10A"
"44755",7280,"14000543MO10A"
"44756",7280,"14001971TI10A"
"44757",7280,"15018357TI10A"
"44758",7280,"94012053MM10A"
"44759",7280,"96028578TC30A"
"44760",7280,"98004269MM10A"
"44761",7280,"98035790TC10A"
"44762",7280,"99032487TC10A"
"44763",7281,"01065408TI20A"
"44764",7281,"11001409TI10A"
"44765",7281,"13016410MM10A"
"44766",7282,"04085367TC40A"
"44767",7282,"04101570TI40A"
"44768",7282,"06016551TC20A"
"44769",7282,"06078531TI30A"
"44770",7282,"07065214TC40A"
"44771",7282,"08032300TC40A"
"44772",7282,"09012756TC10A"
"44773",7282,"10013686MM10A"
"44774",7282,"10027935TC40A"
"44775",7282,"10029219TC10A"
"44776",7282,"10033527TC10A"
"44777",7282,"10033528TC10A"
"44778",7282,"11014823MM10A"
"44779",7282,"12097182TI30A"
"44780",7282,"13000359MM10A"
"44781",7282,"13002221TI40A"
"44782",7282,"14005535CF10A"
"44783",7282,"15002033TI40A"
"44784",7282,"15034224TI40A"
"44785",7282,"15076508TI30A"
"44786",7283,"09025809MO10A"
"44787",7283,"09118761TI30A"
"44788",7283,"10039695TI10A"
"44789",7283,"10077044TI30A"
"44790",7283,"11051653TI10A"
"44791",7283,"12007901TI20A"
"44792",7283,"13005980TI30A"
"44793",7283,"13007123MM10A"
"44794",7283,"13017273MM10A"
"44795",7283,"13020661MM10A"
"44796",7283,"14000156MM10A"
"44797",7283,"14006788TI10A"
"44798",7283,"15004261TC30A"
"44799",7283,"15033630TI10A"
"44800",7283,"15034323TI30A"
"44801",7283,"15036958TI30A"
"44802",7283,"15055394TI30A"
"44803",7283,"16005121TI30A"
"44804",7284,"09015466TI20A"
"44805",7284,"10017717MM10A"
"44806",7284,"11013815CF10A"
"44807",7284,"12057413TI10A"
"44808",7284,"13000140CF10A"
"44809",7284,"13026403TI20A"
"44810",7285,"13014665CF10A"
"44811",7285,"13018010CF10A"
"44812",7285,"13022183MM10A"
"44813",7285,"14003013CF10A"
"44814",7285,"15052593TC30A"
"44815",7286,"08020891CF10A"
"44816",7286,"10010782CF10A"
"44817",7286,"13003980CF10A"
"44818",7286,"13006835MM10A"
"44819",7287,"07019759MM10A"
"44820",7287,"12007284CF10A"
"44821",7287,"12007561TI10A"
"44822",7287,"12115648TI30A"
"44823",7287,"13001397TI10A"
"44824",7287,"13002990CF10A"
"44825",7287,"97013244CF10A"
"44826",7287,"98002344CF10A"
"44827",7288,"09023303MM10A"
"44828",7288,"10019599TI10A"
"44829",7288,"11000502CF10A"
"44830",7288,"11002035CF10A"
"44831",7288,"11011265MO10A"
"44832",7288,"11022963TI30A"
"44833",7288,"12152760TI30A"
"44834",7288,"13000477CF10A"
"44835",7288,"13009563MM10A"
"44836",7288,"13036132TI10A"
"44837",7288,"13058190TI30A"
"44838",7288,"14010571TI10A"
"44839",7288,"14013687TI10A"
"44840",7289,"08006393MM40A"
"44841",7289,"08040032TC40A"
"44842",7289,"09002796MM10A"
"44843",7289,"09004942MM10A"
"44844",7289,"09014749CF10A"
"44845",7289,"09018788MO10A"
"44846",7289,"09021573MM10A"
"44847",7289,"09028175MM10A"
"44848",7289,"09083128TC40A"
"44849",7289,"10001427CF10A"
"44850",7289,"10005166TC10A"
"44851",7289,"10021697MM10A"
"44852",7289,"11013381MM10A"
"44853",7289,"11016561MM10A"
"44854",7289,"11019131MM10A"
"44855",7289,"11034652TC10A"
"44856",7289,"11038033TC40A"
"44857",7289,"12001623CF10A"
"44858",7289,"12002226CF10A"
"44859",7289,"12005478CF10A"
"44860",7289,"12007308MM10A"
"44861",7289,"14017022CF10A"
"44862",7289,"15001006MM10A"
"44863",7289,"15005746CF10A"
"44864",7289,"15009268TC40A"
"44865",7289,"15010412CF10A"
"44866",7289,"15020867TC30A"
"44867",7289,"15025367TC40A"
"44868",7290,"04009979CF10A"
"44869",7290,"05014754TC10A"
"44870",7290,"07015567CF10A"
"44871",7290,"09006063MM10A"
"44872",7290,"09006064MM10A"
"44873",7290,"10020253TI30A"
"44874",7290,"10023771TI30A"
"44875",7290,"10027697TI30A"
"44876",7290,"10027698TI30A"
"44877",7290,"10029564TI40A"
"44878",7290,"10081793TI40A"
"44879",7290,"11040009TI30A"
"44880",7290,"12008362TI40A"
"44881",7290,"13013253MM10A"
"44882",7290,"13066869TI40A"
"44883",7290,"14007009TI40A"
"44884",7290,"14012636CF10A"
"44885",7290,"14035596TI40A"
"44886",7290,"14048113TI40A"
"44887",7290,"14050999TI40A"
"44888",7290,"15050058TI40A"
"44889",7292,"01000147MM30B"
"44890",7292,"01009037CF10B"
"44891",7292,"01009105CF10A"
"44892",7292,"05002133CF10A"
"44893",7292,"05020196CF10A"
"44894",7292,"05078430TC30A"
"44895",7292,"05085900TI30A"
"44896",7292,"06015228CF10A"
"44897",7292,"10002218CF10A"
"44898",7292,"10004560MM10A"
"44899",7292,"10015265CF10A"
"44900",7292,"10017988CF10A"
"44901",7292,"10019372MM10A"
"44902",7292,"11001115CF10A"
"44903",7292,"12003141MO10A"
"44904",7292,"13003693CF10A"
"44905",7292,"13006730MM10A"
"44906",7292,"14040782TI30A"
"44907",7293,"00107341TI20A"
"44908",7293,"01007579TI30A"
"44909",7293,"01104674TI20A"
"44910",7293,"01117937TI20A"
"44911",7293,"02014405CF10B"
"44912",7293,"02014466CF10A"
"44913",7293,"08014795CF10A"
"44914",7293,"08018900MM10A"
"44915",7293,"08021042MM10A"
"44916",7293,"10018485CF10A"
"44917",7293,"10024321MM10A"
"44918",7293,"11003880CF10A"
"44919",7293,"11008591MM10A"
"44920",7293,"12003371TI20A"
"44921",7293,"12011100MM10A"
"44922",7293,"12019629TI10A"
"44923",7293,"12072450TI20A"
"44924",7293,"13010210TI20A"
"44925",7293,"13014771MM10A"
"44926",7293,"13019292MM10A"
"44927",7293,"14042614TI30A"
"44928",7293,"14052399TI20A"
"44929",7293,"14065707TI20A"
"44930",7293,"14078108TI20A"
"44931",7293,"14087717TI20A"
"44932",7293,"15018152TI20A"
"44933",7293,"97022231TC20A"
"44934",7293,"97062017TC20A"
"44935",7293,"97071894TC30A"
"44936",7293,"97097622TC20A"
"44937",7293,"98041073TC20A"
"44938",7293,"98041802TI10A"
"44939",7293,"98076833TC20A"
"44940",7293,"99015641CF10A"
"44941",7293,"99092124TI20A"
"44942",7294,"00000410CF10A"
"44943",7294,"02012634CF10A"
"44944",7294,"02018771MM10A"
"44945",7294,"02046032TC20A"
"44946",7294,"03006474MM10A"
"44947",7294,"03008594CF10A"
"44948",7294,"03047053TC30A"
"44949",7294,"04006545CF10A"
"44950",7294,"05020815CF10A"
"44951",7294,"05025711TC10A"
"44952",7294,"07008395CF10A"
"44953",7294,"07012810TI10A"
"44954",7294,"07018907CF10A"
"44955",7294,"09004853MM40A"
"44956",7294,"09017434MM10A"
"44957",7294,"09022662CF10A"
"44958",7294,"09026418MM10A"
"44959",7294,"10006630CF10A"
"44960",7294,"10006777MO10A"
"44961",7294,"10010069TC10A"
"44962",7294,"11011637MO10A"
"44963",7294,"11013812CF10A"
"44964",7294,"11014270CF10A"
"44965",7294,"11019992MO10A"
"44966",7294,"12003477MO10A"
"44967",7294,"12007454MM10A"
"44968",7294,"12013328CF10A"
"44969",7294,"12016662CF10A"
"44970",7294,"12017455CF10A"
"44971",7294,"12018231CF10A"
"44972",7294,"13001412CF10A"
"44973",7294,"13016711CF10A"
"44974",7294,"14002636MM10A"
"44975",7294,"14015621CF10A"
"44976",7294,"14017199CF10A"
"44977",7294,"15000640CF10A"
"44978",7294,"15012997MM10A"
"44979",7294,"92018289CF10A"
"44980",7294,"96007409TC10A"
"44981",7294,"98019824CF10A"
"44982",7294,"98113315TI40A"
"44983",7294,"99002384CF10A"
"44984",7294,"99009165CF10A"
"44985",7294,"99022341CF10A"
"44986",7295,"10024410TI20A"
"44987",7295,"10089578TI30A"
"44988",7295,"11065490TC20A"
"44989",7295,"11078831TI20A"
"44990",7295,"11079091TI20A"
"44991",7295,"11133149TI30A"
"44992",7295,"12052367TI10A"
"44993",7295,"12068111TI20A"
"44994",7295,"13024945TI20A"
"44995",7295,"14007598CF10A"
"44996",7295,"14009753TI20A"
"44997",7295,"14010834MM10A"
"44998",7295,"14037736TI20A"
"44999",7295,"14086964TI20A"
"45000",7296,"13004427MM10A"
"45001",7298,"13014714CF10A"
"45002",7299,"06029890TC40A"
"45003",7299,"06056546TC40A"
"45004",7299,"07005246CF10A"
"45005",7299,"09068007TC40A"
"45006",7299,"10005200TC40A"
"45007",7299,"10012419CF10A"
"45008",7299,"10028992TC10A"
"45009",7299,"11011676CF10A"
"45010",7299,"12047877TC10A"
"45011",7299,"13002727CF10A"
"45012",7299,"13006032MM10A"
"45013",7299,"13046663TC10A"
"45014",7299,"14000416CF10A"
"45015",7299,"14000545CF10A"
"45016",7301,"14003601MM10A"
"45017",7301,"14006545MM10A"
"45018",7301,"14011072CF10A"
"45019",7301,"15000319MM10A"
"45020",7302,"00010078CF10A"
"45021",7302,"01018500CF10A"
"45022",7302,"01021596CF10A"
"45023",7302,"02001710CF10A"
"45024",7302,"02002085CF10A"
"45025",7302,"04006664CF10A"
"45026",7302,"06009620CF10A"
"45027",7302,"06015113MM10A"
"45028",7302,"08017101CF10A"
"45029",7302,"08020685CF10A"
"45030",7302,"08025267TC10A"
"45031",7302,"08028868MM10A"
"45032",7302,"09008283CF10A"
"45033",7302,"09021613TC10A"
"45034",7302,"10000120MM10A"
"45035",7302,"10018864CF10A"
"45036",7302,"10038658TC10A"
"45037",7302,"14005505TC10A"
"45038",7302,"14007846CF10A"
"45039",7302,"15005575CF10A"
"45040",7302,"92013059CF10A"
"45041",7302,"92036950TC30A"
"45042",7302,"96052147TC10A"
"45043",7302,"97003383CF10A"
"45044",7302,"97025003CF10A"
"45045",7302,"99002477CF10A"
"45046",7304,"13010872CF10A"
"45047",7305,"09101693TI40A"
"45048",7305,"13014197CF10A"
"45049",7305,"13017794CF10A"
"45050",7305,"13036187TI40A"
"45051",7305,"13055986TI40A"
"45052",7305,"13072934TI40A"
"45053",7305,"13082318TI40A"
"45054",7305,"14002942MM40A"
"45055",7305,"14010677TC40A"
"45056",7305,"14019863TI40A"
"45057",7305,"16009044TI40A"
"45058",7306,"12006659MO10A"
"45059",7306,"12015693TI10A"
"45060",7306,"13021968TC10A"
"45061",7306,"14006078CF10A"
"45062",7308,"11075586TI30A"
"45063",7308,"12004279TC20A"
"45064",7308,"13012315CF10A"
"45065",7308,"13018176MM10A"
"45066",7308,"14011948NI20A"
"45067",7308,"14022064TC20A"
"45068",7308,"15004692MM10A"
"45069",7309,"10027314TC10A"
"45070",7309,"10045083TC40A"
"45071",7309,"11001555TI30A"
"45072",7309,"11017243TI40A"
"45073",7309,"14007414CF10A"
"45074",7310,"07164419TC30A"
"45075",7310,"08000928MM40A"
"45076",7310,"08009827CF10A"
"45077",7310,"08010339TI40A"
"45078",7310,"09006919MM10A"
"45079",7310,"09008946TC10A"
"45080",7310,"13001667CF10A"
"45081",7310,"15007181CF10A"
"45082",7311,"13002557MM10A"
"45083",7311,"15020395TI20A"
"45084",7312,"07030842TC20A"
"45085",7312,"08014864CF10A"
"45086",7312,"08015902CF10A"
"45087",7312,"09079991TI20A"
"45088",7312,"10015852TI10A"
"45089",7312,"10026547TI20A"
"45090",7312,"10032979TI10A"
"45091",7312,"10054224TC10A"
"45092",7312,"10075562TC20A"
"45093",7312,"11017482MM10A"
"45094",7312,"12019572TI10A"
"45095",7312,"12047679TI10A"
"45096",7312,"13003325TI10A"
"45097",7312,"13005996TI10A"
"45098",7312,"13011735TI10A"
"45099",7312,"13029499TI10A"
"45100",7312,"14004746CF10A"
"45101",7312,"16001768MM10A"
"45102",7313,"11037341TI10A"
"45103",7313,"11045253TI30A"
"45104",7313,"11064714TI30A"
"45105",7313,"12017260TI20A"
"45106",7313,"12025278TI10A"
"45107",7313,"13029738TI10A"
"45108",7313,"13037332TI10A"
"45109",7313,"14004937CF10A"
"45110",7313,"14031912TI10A"
"45111",7313,"14032515TI10A"
"45112",7315,"09023283MM10A"
"45113",7315,"10017297CF10A"
"45114",7315,"14006313MM10A"
"45115",7315,"16001474MM40A"
"45116",7315,"16017396TC40A"
"45117",7316,"10045966TI40A"
"45118",7316,"12010316MM10A"
"45119",7316,"12018690MM10A"
"45120",7316,"15060924TI30A"
"45121",7316,"15070292TI30A"
"45122",7319,"02075045TI20A"
"45123",7319,"06002674MO20A"
"45124",7319,"06011668CF10A"
"45125",7319,"09000385CF10A"
"45126",7319,"11035680TI20A"
"45127",7319,"13002762MM10A"
"45128",7319,"14003723CF10A"
"45129",7320,"10084781TC40A"
"45130",7320,"11001099TC10A"
"45131",7320,"13006527CF10A"
"45132",7320,"13026600TC10A"
"45133",7320,"13062657TI30A"
"45134",7320,"14000248MM40A"
"45135",7320,"14046128TI40A"
"45136",7320,"15021946TI40A"
"45137",7320,"15027404TI40A"
"45138",7321,"13001518CF10A"
"45139",7322,"14015732CF10A"
"45140",7322,"15000184MM30A"
"45141",7322,"15026729TI30A"
"45142",7322,"15045064TI20A"
"45143",7322,"16005937TC30A"
"45144",7322,"16006348TI10A"
"45145",7322,"16011231TC30A"
"45146",7322,"16011251TI30A"
"45147",7323,"00008831CF10A"
"45148",7323,"00009801CF10A"
"45149",7323,"00043674TI20A"
"45150",7323,"04108989TI20A"
"45151",7323,"05000132CF10A"
"45152",7323,"05001531MO20A"
"45153",7323,"05005025CF10A"
"45154",7323,"05007367CF10A"
"45155",7323,"06018151CF10A"
"45156",7323,"07021762CF10A"
"45157",7323,"08011653CF10A"
"45158",7323,"09007970CF10A"
"45159",7323,"12002041CF10A"
"45160",7323,"12040198TI10A"
"45161",7323,"13013492CF10A"
"45162",7323,"14000213MO10A"
"45163",7323,"14001216CF10A"
"45164",7323,"15008449CF10A"
"45165",7323,"93017567CF10A"
"45166",7323,"94018693CF10A"
"45167",7323,"95065076TC20A"
"45168",7323,"96000581MM20A"
"45169",7323,"96013582CF10A"
"45170",7323,"97030821TC10A"
"45171",7323,"97043658TI20A"
"45172",7323,"99018691CF10A"
"45173",7324,"13000868CF10A"
"45174",7324,"14049741TI40A"
"45175",7325,"09101132TI20A"
"45176",7325,"11025052TI20A"
"45177",7325,"11038887TI20A"
"45178",7325,"13015066CF10A"
"45179",7325,"14044074TC20A"
"45180",7326,"10013340CF10A"
"45181",7326,"10017426CF10A"
"45182",7326,"10030087TI20A"
"45183",7326,"10051273TI20A"
"45184",7326,"10125101TI30A"
"45185",7326,"11004110TI10A"
"45186",7326,"11095921TC30A"
"45187",7326,"13001604CF10A"
"45188",7326,"14035802TI30A"
"45189",7326,"14039964TI30A"
"45190",7326,"15046536TI30A"
"45191",7326,"16000485MM30A"
"45192",7327,"13009117MM10A"
"45193",7327,"15015990CF10A"
"45194",7327,"16000796CF10A"
"45195",7328,"03000765CF10A"
"45196",7328,"07010452CF10A"
"45197",7328,"08010753MM10A"
"45198",7328,"09025862MM10A"
"45199",7328,"11008508MO10A"
"45200",7328,"11022891TI10A"
"45201",7328,"12008221CF10A"
"45202",7328,"12008652CF10A"
"45203",7328,"12017073TI10A"
"45204",7328,"13010150CF10A"
"45205",7328,"13016062MM10A"
"45206",7328,"13021402MM10A"
"45207",7328,"16002355MO10A"
"45208",7330,"06015261CF10A"
"45209",7330,"07158004TI30A"
"45210",7330,"08008621TI10A"
"45211",7330,"09000495MO10A"
"45212",7330,"09025181TI20A"
"45213",7330,"11020042TI10A"
"45214",7330,"11026807TC20A"
"45215",7330,"11041259TC10A"
"45216",7330,"13011802CF10A"
"45217",7330,"13015212CF10A"
"45218",7330,"13060124TI30A"
"45219",7331,"14014611CF10A"
"45220",7331,"14015293MO10A"
"45221",7331,"14025323TI20A"
"45222",7331,"15010429CF10A"
"45223",7332,"14015082CF10A"
"45224",7332,"15011896MM10A"
"45225",7334,"05004536TC40A"
"45226",7334,"08005237MM40A"
"45227",7334,"08006280MM40A"
"45228",7334,"08007053MM40A"
"45229",7334,"08009482TC10A"
"45230",7334,"08024426CF10B"
"45231",7334,"08024427CF10A"
"45232",7334,"08025312MM10A"
"45233",7334,"09001168MM10A"
"45234",7334,"09007532MM40A"
"45235",7334,"10002578MM40A"
"45236",7334,"10006533MM10A"
"45237",7334,"10006847TC10A"
"45238",7334,"10008235TC10A"
"45239",7334,"10008236TC10A"
"45240",7334,"10008519TC40A"
"45241",7334,"10008520TC40A"
"45242",7334,"10012236TC40A"
"45243",7334,"10018051MM10A"
"45244",7334,"11004562CF10A"
"45245",7334,"11014216CF10A"
"45246",7334,"11020335CF10A"
"45247",7334,"12001751MM40A"
"45248",7334,"12012497CF10A"
"45249",7334,"13003052CF10A"
"45250",7334,"13004154MO10A"
"45251",7334,"14007346CF10A"
"45252",7334,"14009076CF10A"
"45253",7334,"14010124MM10A"
"45254",7334,"14024191TC10A"
"45255",7334,"14049891TI20A"
"45256",7334,"14083319TC40A"
"45257",7334,"15003134CF10A"
"45258",7334,"15023141TC40A"
"45259",7334,"16005117TI40A"
"45260",7335,"10096195TC30A"
"45261",7335,"12011172MM10A"
"45262",7335,"12039638TI30A"
"45263",7335,"12039639TI30A"
"45264",7335,"12039640TI30A"
"45265",7335,"12050482TI40A"
"45266",7335,"12109913TI30A"
"45267",7335,"12109914TI30A"
"45268",7335,"14008420CF10A"
"45269",7335,"14055701TI30A"
"45270",7335,"15001163MM40A"
"45271",7335,"15033988TI20A"
"45272",7335,"15068279TC30A"
"45273",7336,"09097294TI20A"
"45274",7336,"10050044TI20A"
"45275",7336,"11000617CF10A"
"45276",7336,"11038306TI30A"
"45277",7336,"13012508CF10A"
"45278",7337,"09049611TI30A"
"45279",7337,"09114103TC30A"
"45280",7337,"10034859TI40A"
"45281",7337,"10049121TI10A"
"45282",7337,"10085315TI20A"
"45283",7337,"13001613CF10A"
"45284",7337,"13091774TI30A"
"45285",7337,"15006418TI40A"
"45286",7338,"12002639TC10A"
"45287",7338,"12005315TI30A"
"45288",7338,"13009289CF10A"
"45289",7338,"13010348CF10A"
"45290",7338,"13010552CF10A"
"45291",7338,"13017503CF10A"
"45292",7338,"13017707CF10A"
"45293",7339,"09000841TI40A"
"45294",7339,"09044104TI40A"
"45295",7339,"10050566TI40A"
"45296",7339,"14011664MM10A"
"45297",7339,"14035649TC10A"
"45298",7339,"14041629TI40A"
"45299",7339,"14045204TC40A"
"45300",7340,"09013771TI30A"
"45301",7340,"09017012TI10A"
"45302",7340,"12021890MO10A"
"45303",7340,"12052232TI30A"
"45304",7340,"13001245MO10A"
"45305",7340,"14006900CF10A"
"45306",7340,"14015339MO10A"
"45307",7340,"15004388MM40A"
"45308",7340,"15005127MM10A"
"45309",7341,"13023525MM10A"
"45310",7341,"14003050MM10A"
"45311",7342,"11039207TI20A"
"45312",7342,"12039823TI20A"
"45313",7342,"13016627TI20A"
"45314",7342,"13077999TI20A"
"45315",7342,"14001509CF10A"
"45316",7342,"14003293CF10A"
"45317",7342,"98076410TI30A"
"45318",7343,"13004001CF10A"
"45319",7343,"13005722CF10A"
"45320",7343,"13059574TI30A"
"45321",7343,"15026047TI20A"
"45322",7343,"15028762TI20A"
"45323",7344,"09001477MM30A"
"45324",7344,"09012678MM10A"
"45325",7344,"13002070CF10A"
"45326",7344,"13005518MM10A"
"45327",7344,"13009112CF10A"
"45328",7345,"12081350TI30A"
"45329",7345,"13015243CF10A"
"45330",7345,"13015437MM10A"
"45331",7345,"13043650TI30A"
"45332",7345,"14047176TC40A"
"45333",7345,"15007924MM10A"
"45334",7346,"09077868TI20A"
"45335",7346,"14014970MM10A"
"45336",7347,"13011728CF10A"
"45337",7348,"13005982MM10A"
"45338",7348,"13032665TI30A"
"45339",7349,"14014352CF10A"
"45340",7349,"14016747MM10A"
"45341",7351,"13013360CF10A"
"45342",7352,"01112015TC40A"
"45343",7352,"02001570MM30A"
"45344",7352,"03002594MM10A"
"45345",7352,"04003607CF10A"
"45346",7352,"04006423MM10A"
"45347",7352,"06010259CF10A"
"45348",7352,"06025770MM10A"
"45349",7352,"08025200MM10A"
"45350",7352,"10004344MM40A"
"45351",7352,"11000594MM10A"
"45352",7352,"11014025MO10A"
"45353",7352,"11080403TI40A"
"45354",7352,"12011547TI40A"
"45355",7352,"12030453TC10A"
"45356",7352,"13070944TC30A"
"45357",7352,"14011572MM10A"
"45358",7352,"14012020MM10A"
"45359",7352,"15019069TI10A"
"45360",7352,"92004009CF10A"
"45361",7352,"92032447TC20A"
"45362",7352,"92084982TC20A"
"45363",7353,"08059357TC20A"
"45364",7353,"09033535TC20A"
"45365",7353,"09096805TI20A"
"45366",7353,"11051687TI30A"
"45367",7353,"12054471TI40A"
"45368",7353,"14010684CF10A"
"45369",7353,"14029855TC10A"
"45370",7353,"14082578TI20A"
"45371",7353,"97024874CF10A"
"45372",7353,"98007352TI20A"
"45373",7353,"98025388TC10A"
"45374",7353,"99022152TC10A"
"45375",7354,"11025501TI40A"
"45376",7354,"11134633TI30A"
"45377",7354,"12018210CF10A"
"45378",7354,"13005297MM10A"
"45379",7354,"13020469MM10A"
"45380",7354,"89021645CF10C"
"45381",7354,"89021647CF10A"
"45382",7355,"12008105CF10A"
"45383",7355,"12009124TI40A"
"45384",7355,"12036394TC10A"
"45385",7355,"13014709MM10A"
"45386",7356,"11020951TI20A"
"45387",7356,"13016951MM10A"
"45388",7356,"13079280TI30A"
"45389",7356,"14042708TI10A"
"45390",7356,"14089174TI30A"
"45391",7356,"14101313TC30A"
"45392",7356,"15005189TC20A"
"45393",7356,"15015859TI10A"
"45394",7356,"15059788TI20A"
"45395",7356,"15071659TI30A"
"45396",7356,"16001857TI30A"
"45397",7356,"16012249TC20A"
"45398",7357,"14010972CF10A"
"45399",7358,"13017513CF10A"
"45400",7359,"13002168MM40A"
"45401",7359,"13017762CF10A"
"45402",7362,"08022537TI20A"
"45403",7362,"09025125MM10A"
"45404",7362,"10018003MO10A"
"45405",7362,"11001315MM30A"
"45406",7362,"11005699MM10A"
"45407",7362,"11008515CF10A"
"45408",7362,"11019497TC10A"
"45409",7362,"11022824TC20A"
"45410",7362,"11035689TC20A"
"45411",7362,"12022221MM10A"
"45412",7362,"13007881CF10A"
"45413",7362,"13008454MM10A"
"45414",7362,"13008752CF10A"
"45415",7362,"13016855MM10A"
"45416",7362,"15008001MM10A"
"45417",7363,"14022172MU10A"
"45418",7364,"10008242TI30A"
"45419",7364,"13003625TI30A"
"45420",7364,"13015960TI30A"
"45421",7364,"13015961TI30A"
"45422",7364,"13104668TI30A"
"45423",7364,"13112042TI30A"
"45424",7364,"13114312TC30A"
"45425",7364,"14012706CF10A"
"45426",7364,"14028071TI20A"
"45427",7364,"14037464TC10A"
"45428",7365,"11055666TI40A"
"45429",7365,"12001467CF10A"
"45430",7365,"12003313MM10A"
"45431",7365,"12008722MM10A"
"45432",7365,"13007266CF10A"
"45433",7366,"14024598MU10A"
"45434",7367,"01115860TC20A"
"45435",7367,"04000168CF10A"
"45436",7367,"06018773MM10A"
"45437",7367,"07019271CF10A"
"45438",7367,"07027456MM10A"
"45439",7367,"08016059CF10A"
"45440",7367,"09012473CF10A"
"45441",7367,"10001299CF10A"
"45442",7367,"10010730CF10A"
"45443",7367,"14005578CF10A"
"45444",7367,"14006693MO10A"
"45445",7367,"94018430CF10A"
"45446",7369,"00016101CF10B"
"45447",7369,"00016102CF10A"
"45448",7369,"11031448TI10A"
"45449",7369,"12016825MO10A"
"45450",7369,"12018783MM10A"
"45451",7369,"12030080TI10A"
"45452",7369,"12040712TI10A"
"45453",7369,"13011474CF10A"
"45454",7369,"13013467CF10A"
"45455",7369,"14007170MO10A"
"45456",7369,"14015841TC10A"
"45457",7369,"14029495TC30A"
"45458",7370,"06021579MM10A"
"45459",7370,"08018610CF10A"
"45460",7370,"08021237CF10A"
"45461",7370,"08021238CF10A"
"45462",7370,"08021239CF10A"
"45463",7370,"08021240CF10A"
"45464",7370,"08021241CF10A"
"45465",7370,"08024098MO10A"
"45466",7370,"08024099MO10A"
"45467",7370,"13005693MM10A"
"45468",7370,"15010914CF10A"
"45469",7370,"83020615TC20A"
"45470",7370,"92008566CF10A"
"45471",7371,"14024105MU10A"
"45472",7373,"00014500CF10A"
"45473",7373,"03007539CF10A"
"45474",7373,"04018965MM10A"
"45475",7373,"05002494MM30A"
"45476",7373,"05012044CF10A"
"45477",7373,"06000896MM30A"
"45478",7373,"06019609CF10A"
"45479",7373,"08004372CF10A"
"45480",7373,"08005448CF10A"
"45481",7373,"08007961CF10A"
"45482",7373,"12013647MM10A"
"45483",7373,"12014038MM10A"
"45484",7373,"12014578CF10A"
"45485",7373,"12022213MM10A"
"45486",7373,"13001606CF10A"
"45487",7373,"13011940CF10A"
"45488",7373,"15008682CF10A"
"45489",7373,"94016876CF10A"
"45490",7374,"14011650CF10A"
"45491",7375,"12018576MM10A"
"45492",7375,"12020024MM10A"
"45493",7375,"12030835TC40A"
"45494",7375,"12124795TI30A"
"45495",7375,"13005010TI30A"
"45496",7375,"13034264TI20A"
"45497",7375,"13049866TI40A"
"45498",7375,"13054592TI40A"
"45499",7375,"13073616TI40A"
"45500",7375,"14009562MM10A"
"45501",7375,"14016525CF10A"
"45502",7375,"14020846TI40A"
"45503",7375,"14042138TC40A"
"45504",7375,"15029828TI40A"
"45505",7376,"15019058TI40A"
"45506",7377,"09007517TI30A"
"45507",7377,"09043987TI20A"
"45508",7377,"13008643TI20A"
"45509",7377,"13024529TI20A"
"45510",7377,"13024975TI30A"
"45511",7377,"13041124TI30A"
"45512",7377,"14013271MM10A"
"45513",7377,"14019089TI10A"
"45514",7377,"15043538TI30A"
"45515",7378,"14014577CF10A"
"45516",7379,"12002687TI20A"
"45517",7379,"12003745TI20A"
"45518",7379,"12010778TI20A"
"45519",7379,"12013649CF10A"
"45520",7379,"12112847TI30A"
"45521",7379,"13070613NI20A"
"45522",7379,"14009897MM10A"
"45523",7380,"05029225TI40A"
"45524",7380,"06009262TC10A"
"45525",7380,"08041058TI20A"
"45526",7380,"08101751TI40A"
"45527",7380,"08115764TC40A"
"45528",7380,"11037982TI40A"
"45529",7380,"11070116TC40A"
"45530",7380,"14010807TC10A"
"45531",7381,"13016296CF10A"
"45532",7382,"08017046MM10B"
"45533",7382,"09093930TI30A"
"45534",7382,"09102185TI30A"
"45535",7382,"10005391MM10A"
"45536",7382,"11047243TI10A"
"45537",7382,"11053260TI10A"
"45538",7382,"12000803CF10A"
"45539",7382,"13011084CF10A"
"45540",7382,"13013122MM10A"
"45541",7382,"14009484CF10A"
"45542",7382,"14014748MO10A"
"45543",7382,"14016799CF10A"
"45544",7382,"14030748TI30A"
"45545",7382,"14037268TI10A"
"45546",7382,"15007416MM10A"
"45547",7383,"11002853MM20A"
"45548",7383,"11025568TI20A"
"45549",7383,"11040269TC10A"
"45550",7383,"11047839TC20A"
"45551",7383,"12046852TI20A"
"45552",7383,"13002857CF10A"
"45553",7383,"13007582TC20A"
